Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2455,CA-2017-140949,3/17/2017,3/22/2017,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,16.0,East,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,71.6,8,0.0,13.604
411,CA-2017-117457,12/08/2017,12/12/2017,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,18.0,West,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,28.35,9,0.0,13.608
9377,CA-2017-108756,12/25/2017,12/29/2017,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,East Orange,New Jersey,6.0,East,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,31.8,3,0.0,13.674
7006,CA-2015-141740,11/01/2015,11/05/2015,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,New York City,New York,5.36776,East,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,205.164,2,0.1,13.6776
9454,CA-2015-129546,9/28/2015,10/05/2015,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,6.0,West,OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,47.19,3,0.0,13.6851
1889,CA-2014-142587,10/21/2014,10/22/2014,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Fairfield,Ohio,10.74032,East,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,121.792,4,0.2,13.7016
3298,US-2015-110569,5/23/2015,5/30/2015,Standard Class,EB-13870,Emily Burns,Consumer,United States,Phoenix,Arizona,10.74032,West,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,121.792,4,0.2,13.7016
7761,CA-2014-155390,12/06/2014,12/11/2014,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Memphis,Tennessee,6.74352,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,42.208,2,0.2,13.7176
2934,US-2016-169040,12/06/2016,12/12/2016,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,4.74386,West,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,156.792,1,0.2,13.7193
1038,CA-2015-127418,6/13/2015,6/14/2015,First Class,JJ-15445,Jennifer Jackson,Consumer,United States,Los Angeles,California,8.7468,West,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,36.624,3,0.2,13.734
7363,CA-2016-163594,04/12/2016,4/14/2016,First Class,JF-15295,Jason Fortune-,Consumer,United States,Los Angeles,California,8.7468,West,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,36.624,3,0.2,13.734
4948,CA-2014-102085,10/04/2014,10/09/2014,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Seattle,Washington,8.0,West,OFF-LA-10002475,Office Supplies,Labels,Avery 519,29.24,4,0.0,13.7428
2276,CA-2014-157882,10/03/2014,10/08/2014,Second Class,AR-10405,Allen Rosenblatt,Corporate,United States,Los Angeles,California,8.75292,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.352,3,0.2,13.7646
4533,CA-2014-140403,10/10/2014,10/10/2014,Same Day,TN-21040,Tanja Norvell,Home Office,United States,Manteca,California,8.75292,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.352,3,0.2,13.7646
5468,CA-2016-122448,06/09/2016,6/14/2016,Standard Class,DB-13210,Dean Braden,Consumer,United States,San Francisco,California,8.75292,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.352,3,0.2,13.7646
5454,US-2017-108700,5/19/2017,5/23/2017,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Rockford,Illinois,14.75616,Central,OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book,38.016,6,0.2,13.7808
1235,CA-2016-144344,10/28/2016,10/28/2016,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,8.75724,South,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,47.952,3,0.2,13.7862
7771,CA-2016-155978,08/01/2016,08/01/2016,Same Day,TS-21205,Thomas Seio,Corporate,United States,Riverside,California,4.0,West,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,45.96,2,0.0,13.788
7842,CA-2016-116603,7/17/2016,7/22/2016,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,4.0,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,45.96,2,0.0,13.788
2074,CA-2017-122504,11/07/2017,11/12/2017,Second Class,DB-13270,Deborah Brumfield,Home Office,United States,Brentwood,California,6.0,West,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,59.97,3,0.0,13.7931
7110,CA-2016-109666,4/19/2016,4/26/2016,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,8.0,East,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,459.88,4,0.0,13.7964
1110,US-2016-110156,11/19/2016,11/24/2016,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,8.76534,Central,OFF-EN-10003798,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",40.968,3,0.2,13.8267
4563,CA-2015-118871,12/04/2015,12/09/2015,Second Class,HM-14860,Harry Marie,Corporate,United States,Los Angeles,California,10.0,West,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",36.4,5,0.0,13.832
3989,US-2016-159415,4/17/2016,4/22/2016,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,Columbia,Tennessee,12.7692,South,FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",79.12,5,0.2,13.846
4141,CA-2017-127313,12/01/2017,12/04/2017,First Class,RA-19285,Ralph Arnett,Consumer,United States,Philadelphia,Pennsylvania,12.7692,East,FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",79.12,5,0.2,13.846
2982,CA-2014-131310,07/12/2014,7/18/2014,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Seattle,Washington,10.77056,West,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",123.136,4,0.2,13.8528
9276,CA-2016-113236,5/26/2016,5/29/2016,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Delray Beach,Florida,14.77056,South,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,184.704,6,0.2,13.8528
89,CA-2016-159695,04/05/2016,04/10/2016,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Houston,Texas,16.77144,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,158.368,7,0.2,13.8572
4115,CA-2015-116687,05/02/2015,05/07/2015,Standard Class,NC-18625,Noah Childs,Corporate,United States,Houston,Texas,8.77158,Central,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,158.376,3,0.2,13.8579
6453,US-2015-110261,12/19/2015,12/23/2015,Second Class,PR-18880,Patrick Ryan,Consumer,United States,Glenview,Illinois,8.77158,Central,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,158.376,3,0.2,13.8579
8326,CA-2017-144456,09/08/2017,09/09/2017,First Class,FC-14245,Frank Carlisle,Home Office,United States,Hialeah,Florida,8.77158,South,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,158.376,3,0.2,13.8579
8618,CA-2016-165918,09/10/2016,9/14/2016,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,8.77368,West,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,39.624,3,0.2,13.8684
9706,CA-2017-125990,10/19/2017,10/23/2017,Standard Class,JS-16030,Joy Smith,Consumer,United States,San Francisco,California,8.77368,West,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,39.624,3,0.2,13.8684
121,CA-2016-103730,06/12/2016,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,8.0,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,0.0,13.878
6982,CA-2014-146990,11/07/2014,11/08/2014,First Class,BP-11095,Bart Pistole,Corporate,United States,New York City,New York,6.0,East,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,30.18,3,0.0,13.8828
7211,US-2016-119046,06/02/2016,06/06/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,6.0,West,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,30.18,3,0.0,13.8828
517,CA-2017-127432,1/22/2017,1/27/2017,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Great Falls,Montana,6.0,West,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3,0.0,13.8915
5093,CA-2015-119102,5/23/2015,5/27/2015,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Woonsocket,Rhode Island,6.0,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3,0.0,13.8915
5213,CA-2016-145898,9/26/2016,9/26/2016,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,6.0,West,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3,0.0,13.8915
7778,CA-2014-166961,12/27/2014,12/31/2014,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,6.0,West,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3,0.0,13.8915
7779,CA-2014-166961,12/27/2014,12/31/2014,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,8.7792,West,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,37.056,3,0.2,13.896
2544,US-2016-114174,09/08/2016,9/14/2016,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Malden,Massachusetts,6.0,East,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",173.94,3,0.0,13.9152
7418,US-2016-114013,3/13/2016,3/15/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,12.7837,East,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",41.24,5,0.2,13.9185
3347,CA-2016-145982,8/27/2016,09/01/2016,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts,10.0,East,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",29.0,5,0.0,13.92
547,CA-2017-162929,11/19/2017,11/22/2017,First Class,AS-10135,Adrian Shami,Home Office,United States,New York City,New York,14.7864,East,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,41.28,6,0.2,13.932
7256,CA-2016-152730,5/30/2016,06/04/2016,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,8.0,Central,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,49.76,4,0.0,13.9328
2037,CA-2015-119214,1/23/2015,1/27/2015,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Bozeman,Montana,6.0,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",29.04,3,0.0,13.9392
7053,CA-2016-165330,12/11/2016,12/11/2016,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,2.0,West,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",30.98,1,0.0,13.941
8058,CA-2015-121188,8/28/2015,09/04/2015,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,12.7918,West,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,41.36,5,0.2,13.959
9585,CA-2017-132584,8/26/2017,8/27/2017,First Class,HJ-14875,Heather Jas,Home Office,United States,Detroit,Michigan,8.0,Central,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",53.72,4,0.0,13.9672
5106,CA-2014-116568,12/14/2014,12/20/2014,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Deltona,Florida,10.79456,South,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",186.304,4,0.2,13.9728
7666,US-2016-140158,10/04/2016,10/08/2016,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2.0,East,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,30.4,1,0.0,13.984
5050,US-2014-104759,3/31/2014,04/04/2014,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Chicago,Illinois,6.79944,Central,TEC-AC-10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,79.984,2,0.2,13.9972
3953,US-2016-151862,03/01/2016,03/08/2016,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Denver,Colorado,6.79972,West,TEC-PH-10003535,Technology,Phones,RCA ViSYS 25423RE1 Corded phone,159.984,2,0.2,13.9986
8905,US-2016-126431,07/01/2016,07/01/2016,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,New York City,New York,2.0,East,OFF-LA-10001474,Office Supplies,Labels,Avery 477,30.53,1,0.0,14.0438
7883,CA-2017-118017,12/03/2017,12/06/2017,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,18.81424,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,102.336,8,0.2,14.0712
3197,CA-2017-109750,7/22/2017,7/28/2017,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,New York City,New York,6.0,East,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",29.97,3,0.0,14.0859
5859,US-2017-153255,09/03/2017,09/07/2017,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Concord,California,6.1147,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",239.666,2,0.15,14.098
6616,CA-2016-123512,6/17/2016,6/19/2016,First Class,MV-18190,Mike Vittorini,Consumer,United States,Los Angeles,California,6.1147,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",239.666,2,0.15,14.098
5827,CA-2017-161067,09/03/2017,09/06/2017,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,3.41246,East,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,90.801,1,0.1,14.1246
6116,CA-2016-133802,3/14/2016,3/20/2016,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Redwood City,California,14.82852,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,41.904,6,0.2,14.1426
8174,CA-2014-114125,07/09/2014,7/13/2014,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Los Angeles,California,14.82852,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,41.904,6,0.2,14.1426
9676,CA-2016-137393,05/06/2016,05/10/2016,Standard Class,GM-14500,Gene McClure,Consumer,United States,Bakersfield,California,8.0,West,FUR-FU-10001617,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",41.6,4,0.0,14.144
2908,CA-2017-121615,11/03/2017,11/09/2017,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Eagan,Minnesota,10.0,Central,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,52.4,5,0.0,14.148
1094,CA-2015-165085,12/27/2015,12/31/2015,Standard Class,BT-11485,Brad Thomas,Home Office,United States,Clinton,Maryland,10.0,East,OFF-PA-10000605,Office Supplies,Paper,Xerox 1950,28.9,5,0.0,14.161
5209,CA-2015-102015,09/12/2015,9/18/2015,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,10.0,East,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),28.9,5,0.0,14.161
6,CA-2014-115812,06/09/2014,6/14/2014,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Los Angeles,California,14.0,West,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",48.86,7,0.0,14.1694
2772,CA-2016-163986,09/03/2016,09/10/2016,Standard Class,JJ-15445,Jennifer Jackson,Consumer,United States,Waukesha,Wisconsin,10.0,Central,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,54.5,5,0.0,14.17
7016,CA-2014-114790,03/11/2014,3/13/2014,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,4.0,South,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,32.96,2,0.0,14.1728
7402,CA-2016-110009,09/08/2016,9/13/2016,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Seattle,Washington,14.0,West,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",30.87,7,0.0,14.2002
4556,CA-2015-130218,3/23/2015,3/26/2015,First Class,SG-20470,Sheri Gordon,Consumer,United States,Florence,South Carolina,8.0,South,OFF-FA-10003112,Office Supplies,Fasteners,Staples,31.56,4,0.0,14.202
4957,CA-2014-160262,06/09/2014,6/13/2014,Second Class,TS-21205,Thomas Seio,Corporate,United States,North Las Vegas,Nevada,4.0,West,FUR-FU-10002685,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",37.4,2,0.0,14.212
4657,CA-2015-112130,05/03/2015,05/07/2015,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,6.84544,East,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",59.904,2,0.2,14.2272
8284,CA-2015-154284,12/21/2015,12/26/2015,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,6.84544,Central,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",59.904,2,0.2,14.2272
2002,CA-2017-166128,04/11/2017,4/18/2017,Standard Class,LW-17215,Luke Weiss,Consumer,United States,Pasadena,California,14.0,West,OFF-AR-10001221,Office Supplies,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",41.86,7,0.0,14.2324
6010,CA-2015-135580,12/30/2015,01/03/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,6.0,West,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,74.94,3,0.0,14.2386
4446,US-2014-147704,11/16/2014,11/21/2014,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,12.0,Central,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,31.68,6,0.0,14.256
2846,CA-2017-138163,11/17/2017,11/20/2017,First Class,XP-21865,Xylona Preis,Consumer,United States,Everett,Massachusetts,6.0,East,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,50.94,3,0.0,14.2632
4447,US-2014-147704,11/16/2014,11/21/2014,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,8.0,Central,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,29.12,4,0.0,14.2688
2254,CA-2015-169201,9/28/2015,10/01/2015,First Class,HG-14965,Henry Goldwyn,Corporate,United States,San Francisco,California,6.0,West,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,43.26,3,0.0,14.2758
3697,CA-2016-142097,10/15/2016,10/20/2016,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Springfield,Virginia,6.0,South,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,43.26,3,0.0,14.2758
4482,CA-2016-109365,11/03/2016,11/08/2016,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,4.0,West,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,43.32,2,0.0,14.2956
3992,CA-2015-161998,05/01/2015,05/05/2015,Standard Class,DB-13120,David Bremer,Corporate,United States,Tampa,Florida,8.85984,South,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.552,3,0.2,14.2992
3361,US-2015-142020,06/04/2015,06/08/2015,Second Class,TC-21535,Tracy Collins,Home Office,United States,New York City,New York,8.0,East,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",30.44,4,0.0,14.3068
2233,CA-2017-132122,07/09/2017,7/14/2017,Standard Class,JH-15820,John Huston,Consumer,United States,Chicago,Illinois,12.8615,Central,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,228.92,5,0.2,14.3075
3795,US-2014-117163,1/27/2014,02/02/2014,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,San Diego,California,2.0,West,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,57.23,1,0.0,14.3075
9391,CA-2015-163734,6/19/2015,6/24/2015,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Houston,Texas,12.8615,Central,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,228.92,5,0.2,14.3075
7335,CA-2015-125563,04/11/2015,4/17/2015,Standard Class,PR-18880,Patrick Ryan,Consumer,United States,Tampa,Florida,8.86272,South,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",54.528,3,0.2,14.3136
2914,CA-2014-113929,6/16/2014,6/21/2014,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hempstead,New York,8.86752,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,39.552,3,0.2,14.3376
1344,CA-2015-131758,5/28/2015,06/01/2015,Standard Class,KB-16315,Karl Braun,Consumer,United States,Freeport,New York,6.0,East,OFF-AR-10000411,Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener,47.82,3,0.0,14.346
8832,CA-2015-145324,11/15/2015,11/19/2015,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Harrisonburg,Virginia,4.0,South,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,39.96,2,0.0,14.3856
2543,CA-2014-164385,9/26/2014,10/01/2014,Second Class,NB-18580,Nicole Brennan,Corporate,United States,Philadelphia,Pennsylvania,8.87904,East,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,143.952,3,0.2,14.3952
3309,CA-2014-104738,12/30/2014,01/01/2015,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,6.87904,Central,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,47.984,2,0.2,14.3952
3461,CA-2017-136448,9/16/2017,9/18/2017,First Class,AS-10090,Adam Shillingsburg,Consumer,United States,Philadelphia,Pennsylvania,6.87904,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,47.984,2,0.2,14.3952
6385,US-2017-104661,1/15/2017,1/18/2017,First Class,TB-21250,Tim Brockman,Consumer,United States,Austin,Texas,6.87904,Central,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,47.984,2,0.2,14.3952
3550,CA-2017-155292,10/30/2017,11/01/2017,First Class,RD-19810,Ross DeVincentis,Home Office,United States,Richmond,Kentucky,16.0,South,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,30.0,8,0.0,14.4
6717,CA-2016-134789,04/08/2016,4/15/2016,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Hot Springs,Arkansas,12.0,South,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,30.0,6,0.0,14.4
8967,CA-2016-134180,11/03/2016,11/07/2016,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Philadelphia,Pennsylvania,4.88,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,72.0,1,0.2,14.4
1422,CA-2015-124800,9/26/2015,9/30/2015,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,6.88192,West,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,60.672,2,0.2,14.4096
6847,US-2016-159093,05/09/2016,5/14/2016,Standard Class,RS-19420,Ricardo Sperren,Corporate,United States,Los Angeles,California,8.0,West,OFF-PA-10001260,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",32.04,4,0.0,14.418
3845,CA-2014-101931,10/28/2014,10/31/2014,First Class,TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,4.0,West,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,480.74,2,0.0,14.4222
6265,US-2016-115952,10/06/2016,10/06/2016,Same Day,JH-15910,Jonathan Howell,Consumer,United States,Tulsa,Oklahoma,10.0,Central,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,28.85,5,0.0,14.425
7328,US-2014-131275,3/18/2014,3/24/2014,Standard Class,SC-20050,Sample Company A,Home Office,United States,Burbank,California,4.0,West,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,111.0,2,0.0,14.43
2520,CA-2016-124352,10/15/2016,10/21/2016,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,12.0,Central,OFF-LA-10003223,Office Supplies,Labels,Avery 508,29.46,6,0.0,14.4354
7449,CA-2017-115448,11/11/2017,11/14/2017,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Knoxville,Tennessee,12.8899,South,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",88.92,5,0.2,14.4495
4528,US-2017-105046,7/17/2017,7/23/2017,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Rome,New York,8.0,East,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,39.08,4,0.0,14.4596
4695,US-2015-138121,12/17/2015,12/17/2015,Same Day,JL-15835,John Lee,Consumer,United States,Detroit,Michigan,8.0,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,29.52,4,0.0,14.4648
6986,CA-2016-116526,09/01/2016,09/05/2016,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,8.0,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,29.52,4,0.0,14.4648
